Year	month	day	h	m	s	DOWNSIZER_PRECIP1	DOWNSIZER_PRECIP2	DOWNSIZER_PRECIP3	RAWS_PRECIP4	DOWNSIZER_PRECIP5	CIMIS_PRECIP6	RAWS_PRECIP7	DOWNSIZER_PRECIP8	RAWS_PRECIP9	DOWNSIZER_PRECIP10	DOWNSIZER_PRECIP11	CIMIS_PRECIP12	DOWNSIZER_PRECIP13	DOWNSIZER_PRECIP14	DOWNSIZER_PRECIP15	DOWNSIZER_TMAX1	DOWNSIZER_TMAX2	CIMIS_TMAX3	CIMIS_TMAX4	RAWS_TMAX5	DOWNSIZER_TMAX6	RAWS_TMAX7	RAWS_TMAX8	DOWNSIZER_TMIN1	DOWNSIZER_TMIN2	CIMIS_TMIN3	CIMIS_TMIN4	RAWS_TMIN5	DOWNSIZER_TMIN6	RAWS_TMIN7	RAWS_TMIN8	Runoff1	Runoff2	Runoff3	Runoff4	Runoff5	Runoff6	Runoff7	Runoff8	Runoff9	Runoff10	Runoff11	Runoff12	Runoff13	Runoff14	Runoff15	Runoff16	Runoff17	Runoff18	Runoff19	Runoff20	Runoff21	Runoff22
2023	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.22222	30.6	29.7	28.3	29.4	35.555557	28.3	28.9	9.444445	8.1	6.5	5.6	22.2	10	20.6	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.777779	34.6	27.2	19.4	25	34.444443	26.1	20	10.555555	11.6	8.3	6.1	10	9.444445	15	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	29	26.7	21.7	21.7	30	23.3	22.8	11.666667	11.2	10.6	7.2	8.3	9.444445	13.3	10.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	27	34.4	26.7	26.7	32.22222	25.6	27.2	11.111111	10.9	7.2	7.8	17.2	9.444445	17.8	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.222221	31.9	32.2	22.2	26.1	33.333332	26.1	22.8	10.555555	11	7.2	9.4	14.4	10	18.3	9.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.11111	31.8	30	21.7	26.1	32.77778	22.2	22.2	10.555555	11	6.1	8.9	15	9.444445	16.1	9.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	29.6	29.4	21.7	23.9	30	23.3	22.2	9.444445	10.3	6.7	6.1	13.3	9.444445	16.1	8.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.777779	29.8	28.9	20	20.6	30	25	18.9	10	9.8	5.6	5.6	11.7	9.444445	16.1	8.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.777779	29.9	31.1	24.4	25	30	24.4	25.6	11.666667	9.9	6.1	8.3	12.8	9.444445	18.3	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.444445	29.7	32.2	25	25.6	31.11111	24.4	26.1	10.555555	10.6	7.8	5.6	15.6	10	17.8	10.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.88889	30.7	27.8	20.6	20.6	29.444445	22.8	21.7	10	11	7.8	6.7	8.3	11.111111	11.7	8.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8333333333333	22.2222222222222	22.7222222222222	9.94444444444444	20.1111111111111	23.2222222222222	22.5	19.6111111111111	9.16666666666667	9.44444444444444	19.8333333333333	8.88888888888889	11.4444444444444	9.72222222222222	12.6666666666667	8.38888888888889	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8333333333333	20.5555555555556	20.3888888888889	12.2777777777778	17.4444444444444	21.5	20.4444444444444	16.5	11.4444444444444	11.7222222222222	17.1666666666667	9.66666666666667	12.6111111111111	12.3333333333333	13.5	10.7777777777778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6111111111111	18.3888888888889	18.3333333333333	11.6111111111111	15.7222222222222	19.4444444444444	18.3888888888889	15.4444444444444	11.1666666666667	11	16.4444444444444	10.6111111111111	11.1111111111111	11.3888888888889	12.2222222222222	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.1666666666667	20.8333333333333	21.3888888888889	11.7222222222222	19.5	22.1666666666667	21.5	18.6111111111111	11.3888888888889	11.1111111111111	18.7777777777778	10.2222222222222	11.7222222222222	11.4444444444444	12.4444444444444	11.1111111111111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.6111111111111	21.2777777777778	21.9444444444444	12.2222222222222	19.9444444444444	22.6666666666667	21.9444444444444	19.0555555555556	12.0555555555556	11.5	19	10.1111111111111	12.7222222222222	12.1666666666667	13.1111111111111	11.2222222222222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	5	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3888888888889	20.8333333333333	21.5	12.6666666666667	19.6111111111111	22.1666666666667	21.5	18.8888888888889	12.4444444444444	12.1666666666667	19.0555555555556	10.2777777777778	13.1666666666667	12.6666666666667	13.5555555555556	11.6111111111111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
