Year	month	day	h	m	s	DOWNSIZER_PRECIP1	DOWNSIZER_PRECIP2	DOWNSIZER_PRECIP3	RAWS_PRECIP4	DOWNSIZER_PRECIP5	CIMIS_PRECIP6	RAWS_PRECIP7	DOWNSIZER_PRECIP8	RAWS_PRECIP9	DOWNSIZER_PRECIP10	DOWNSIZER_PRECIP11	CIMIS_PRECIP12	DOWNSIZER_PRECIP13	DOWNSIZER_PRECIP14	DOWNSIZER_PRECIP15	DOWNSIZER_TMAX1	DOWNSIZER_TMAX2	CIMIS_TMAX3	CIMIS_TMAX4	RAWS_TMAX5	DOWNSIZER_TMAX6	RAWS_TMAX7	RAWS_TMAX8	DOWNSIZER_TMIN1	DOWNSIZER_TMIN2	CIMIS_TMIN3	CIMIS_TMIN4	RAWS_TMIN5	DOWNSIZER_TMIN6	RAWS_TMIN7	RAWS_TMIN8	Runoff1	Runoff2	Runoff3	Runoff4	Runoff5	Runoff6	Runoff7	Runoff8	Runoff9	Runoff10	Runoff11	Runoff12	Runoff13	Runoff14	Runoff15	Runoff16	Runoff17	Runoff18	Runoff19	Runoff20	Runoff21	Runoff22
2023	7	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.666666	33.9	36.1	28.3	29.4	35	28.9	29.4	10.555555	10.9	8.9	7.2	17.8	11.111111	21.1	10.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.222221	34.9	33.9	23.3	25.6	35.555557	30.6	22.8	10.555555	12.9	9.4	7.2	14.4	12.222222	20.6	11.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.777779	35	29.4	23.9	26.1	32.77778	26.7	23.9	13.333333	12.6	8.9	11.7	11.7	11.666667	15	11.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.777779	30.6	30.6	24.4	25.6	32.22222	25	23.9	11.111111	12.1	11.1	10.6	12.2	11.666667	16.1	10.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.11111	30.6	33.3	27.2	28.3	34.444443	27.2	27.2	11.666667	13.5	10	9.4	15	11.666667	18.9	11.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.88889	33.7	35.6	28.9	32.2	36.666668	28.9	29.4	13.333333	13.3	12.8	10	18.3	13.888889	19.4	12.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.444443	35.5	35.6	33.9	35.6	37.77778	28.9	35	14.444445	15.7	13.3	10.6	25	13.333333	21.1	18.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.666668	36.1	35.6	32.8	32.8	35.555557	30.6	33.3	14.444445	15.9	13.3	11.7	18.3	14.444445	22.2	12.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.666666	35.6	30	23.9	23.3	35	30.6	24.4	13.333333	15.9	13.3	12.8	13.3	13.888889	20	11.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	27.777779	31.8	31.1	22.8	25	32.77778	26.7	23.9	12.777778	13.7	10.6	12.2	12.2	13.888889	18.3	11.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.444445	32.4	33.3	25	26.7	33.333332	28.3	26.7	13.333333	13.3	10.6	12.8	16.1	13.888889	18.9	12.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.444445	33.3	31.7	26.1	25.6	34.444443	28.9	26.7	14.444445	14.5	11.7	13.3	12.8	13.888889	19.4	12.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.22222	33.5	35	26.7	28.9	35.555557	30.6	28.3	14.444445	13.9	12.8	12.8	17.2	15	21.7	12.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.444443	35.6	38.3	28.9	32.2	37.77778	32.8	31.1	13.333333	15.9	13.9	11.7	20	16.11111	23.3	12.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.77778	38.3	37.7	28.3	28.9	35	30	28.9	16.11111	17.1	15.3	13.3	21.1	17.222221	23.9	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.444443	34.2	33.4	28.9	33.3	41.11111	35.6	30.6	15	18.3	16.9	12.8	25	16.666666	25.6	13.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.88889	40.6	41.1	28.9	35	42.22222	36.1	28.9	13.888889	18.6	13.3	12.2	26.7	17.222221	27.2	12.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.555555	41.2	40.2	24.4	30	40	35	25.6	15	18	15.2	14.4	15	16.666666	23.9	13.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.36	26.666666	38.5	30	23.9	23.3	36.11111	32.2	22.8	15.555555	16	14.4	15.6	12.2	15.555555	21.7	14.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	27.777779	33.2	33.3	22.8	26.1	35.555557	31.1	24.4	15	15.5	13.9	14.4	12.8	16.11111	21.1	13.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.444445	34.6	26.1	30.6	27.2	35.555557	22.8	29.4	14.444445	15.9	14.4	14.4	17.2	17.222221	17.2	13.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	21	0	0	0	0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	25	26	23.9	23.9	24.4	25	22.2	23.3	15.555555	16.3	15	15	12.2	17.777779	12.8	14.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	22	0	0	0	0.34	0	0.25	0.25	0.12	0.01	0	0	0	0	1.27	0	0.27	0.47	1.2	33.88889	23.1	28.9	26.1	24.4	28.88889	23.9	26.1	17.777779	15.7	13.3	13.9	13.9	13.333333	12.8	16.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.555557	28.8	35.6	33.9	30.6	32.22222	27.8	33.3	15	14.8	11.1	11.7	20.6	12.777778	17.2	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	32.9	33.9	25.6	27.8	34.444443	28.9	26.7	13.5	15.3	11.7	12.8	13.3	13.888889	17.8	14.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.6	34	32.2	23.9	25.6	31.666666	27.2	23.9	14.4	14.1	11.7	10.6	11.1	11.111111	16.7	12.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.4	31.3	31.1	23.9	26.7	33.88889	28.9	25	12.6	12.5	10.6	12.2	16.7	10	17.8	12.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.5	32.9	32.2	24.6	29.4	33.88889	27.2	26.3	11.7	11.7	9.5	11.1	17.8	9.444445	18.3	12.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1666666666667	26.5555555555556	27.6666666666667	17	27.3888888888889	28.1666666666667	27.8333333333333	28.4444444444444	18.2777777777778	15.1666666666667	28.1666666666667	12.3888888888889	20.6666666666667	13.7222222222222	18.8333333333333	18.1666666666667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3333333333333	24.6666666666667	24.5555555555556	15.2777777777778	24.5555555555556	25.7777777777778	24.8888888888889	28.1111111111111	16.9444444444444	14.0555555555556	28.5	14.0555555555556	17.9444444444444	13.3333333333333	17.0555555555556	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	27.1111111111111	27.5555555555556	16.8333333333333	27.1666666666667	28.1666666666667	27.8333333333333	29.0555555555556	18.8333333333333	15.5	28.6666666666667	16.6666666666667	19.5	14.7777777777778	18.4444444444444	19.2777777777778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	8	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0555555555556	23.8888888888889	24.6111111111111	17.2777777777778	24.3888888888889	24.9444444444444	24.8333333333333	26.1111111111111	18.8333333333333	16.2777777777778	26	15.4444444444444	19.8888888888889	15.8888888888889	18.9444444444444	18.7777777777778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.5	19.2222222222222	19.2222222222222	16	18.3888888888889	19.1111111111111	18.9444444444444	18.3888888888889	15.5	15	19.2222222222222	14.8888888888889	16.8888888888889	14.0555555555556	17.3888888888889	15.8333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2023	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.2222222222222	20.6666666666667	20.5555555555556	15.4444444444444	18.2222222222222	20.7222222222222	20.5	19.7222222222222	14.8333333333333	14.6111111111111	20.0555555555556	13.6111111111111	16.5	13.4444444444444	16.7222222222222	15.1666666666667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
