"Downsizer"
"2022 12 1 0 0 0 -999.0 32.512 -999.0 -999.0 0.0 26.162 0.0 -999.0 -999.0 -999.0 -999.0 11.666667 -999.0 -999.0 10.555555 11.111111 14.444445 -999.0 -999.0 -999.0 -999.0 4.4444447 -999.0 -999.0 5.5555553 0.5555556 -2.7777777 -999.0 -999.0 -999.0"
"2022 12 2 0 0 0 -999.0 0.0 -999.0 -999.0 27.94 0.254 0.0 -999.0 -999.0 -999.0 -999.0 10.555555 -999.0 -999.0 11.666667 13.888889 10.0 -999.0 -999.0 -999.0 -999.0 -5.0 -999.0 -999.0 -3.3333333 -1.1111112 -2.7777777 -999.0 -999.0 -999.0"
"2022 12 3 0 0 0 -999.0 0.0 -999.0 -999.0 0.0 2.794 0.0 -999.0 -999.0 -999.0 -999.0 10.555555 -999.0 -999.0 7.2222223 7.7777777 12.777778 -999.0 -999.0 -999.0 -999.0 -1.1111112 -999.0 -999.0 -1.6666666 5.684342E-14 -1.6666666 -999.0 -999.0 -999.0"
"2022 12 4 0 0 0 -999.0 10.668 -999.0 -999.0 12.7 18.288 37.084 -999.0 -999.0 -999.0 -999.0 10.555555 -999.0 -999.0 13.333333 14.444445 7.7777777 -999.0 -999.0 -999.0 -999.0 5.5555553 -999.0 -999.0 6.111111 7.2222223 5.5555553 -999.0 -999.0 -999.0"
"2022 12 5 0 0 0 -999.0 25.146 -999.0 -999.0 14.732 5.842 19.812 -999.0 -999.0 -999.0 -999.0 11.666667 -999.0 -999.0 13.333333 15.0 13.888889 -999.0 -999.0 -999.0 -999.0 5.5555553 -999.0 -999.0 6.6666665 7.2222223 6.6666665 -999.0 -999.0 -999.0"
"2022 12 6 0 0 0 -999.0 0.508 -999.0 -999.0 12.7 7.366 13.462 -999.0 -999.0 -999.0 -999.0 13.333333 -999.0 -999.0 20.0 14.444445 15.0 -999.0 -999.0 -999.0 -999.0 2.7777777 -999.0 -999.0 -3.3333333 3.3333333 6.6666665 -999.0 -999.0 -999.0"
"2022 12 7 0 0 0 -999.0 0.0 -999.0 -999.0 0.0 0.254 0.254 -999.0 -999.0 -999.0 -999.0 13.333333 -999.0 -999.0 13.888889 15.0 13.333333 -999.0 -999.0 -999.0 -999.0 -1.6666666 -999.0 -999.0 5.684342E-14 0.5555556 -0.5555556 -999.0 -999.0 -999.0"
"2022 12 8 0 0 0 -999.0 8.89 -999.0 -999.0 0.0 17.78 0.254 -999.0 -999.0 -999.0 -999.0 12.777778 -999.0 -999.0 13.333333 10.0 15.0 -999.0 -999.0 -999.0 -999.0 1.1111112 -999.0 -999.0 5.684342E-14 5.0 5.684342E-14 -999.0 -999.0 -999.0"
"2022 12 9 0 0 0 -999.0 7.366 -999.0 -999.0 11.938 0.254 7.112 -999.0 -999.0 -999.0 -999.0 6.111111 -999.0 -999.0 8.888889 9.444445 7.2222223 -999.0 -999.0 -999.0 -999.0 -0.5555556 -999.0 -999.0 0.5555556 2.2222223 2.7777777 -999.0 -999.0 -999.0"
"2022 12 10 0 0 0 -999.0 32.512 -999.0 -999.0 24.13 46.482 6.604 -999.0 -999.0 -999.0 -999.0 10.555555 -999.0 -999.0 9.444445 13.888889 9.444445 -999.0 -999.0 -999.0 -999.0 6.111111 -999.0 -999.0 3.3333333 8.333333 2.7777777 -999.0 -999.0 -999.0"
"2022 12 11 0 0 0 -999.0 9.906 -999.0 -999.0 24.13 22.606 39.37 -999.0 -999.0 -999.0 -999.0 10.555555 -999.0 -999.0 13.333333 10.555555 12.222222 -999.0 -999.0 -999.0 -999.0 3.8888888 -999.0 -999.0 3.8888888 5.0 5.0 -999.0 -999.0 -999.0"
"2022 12 12 0 0 0 -999.0 0.0 -999.0 -999.0 16.51 0.254 17.018 -999.0 -999.0 -999.0 -999.0 10.0 -999.0 -999.0 10.0 13.333333 10.0 -999.0 -999.0 -999.0 -999.0 -2.2222223 -999.0 -999.0 -0.5555556 1.1111112 2.7777777 -999.0 -999.0 -999.0"
"2022 12 13 0 0 0 -999.0 0.254 -999.0 -999.0 0.0 0.254 0.0 -999.0 -999.0 -999.0 -999.0 11.111111 -999.0 -999.0 10.555555 15.0 12.777778 -999.0 -999.0 -999.0 -999.0 -2.7777777 -999.0 -999.0 -2.7777777 -0.5555556 -1.6666666 -999.0 -999.0 -999.0"
"2022 12 14 0 0 0 -999.0 0.0 -999.0 -999.0 0.0 0.254 0.0 -999.0 -999.0 -999.0 -999.0 11.111111 -999.0 -999.0 12.222222 13.888889 14.444445 -999.0 -999.0 -999.0 -999.0 -3.3333333 -999.0 -999.0 -2.7777777 -0.5555556 -2.2222223 -999.0 -999.0 -999.0"
"2022 12 15 0 0 0 -999.0 0.254 -999.0 -999.0 0.0 0.0 0.0 -999.0 -999.0 -999.0 -999.0 12.777778 -999.0 -999.0 12.222222 13.333333 13.888889 -999.0 -999.0 -999.0 -999.0 -3.3333333 -999.0 -999.0 -1.1111112 -0.5555556 -2.2222223 -999.0 -999.0 -999.0"
"2022 12 16 0 0 0 -999.0 0.0 -999.0 -999.0 0.0 0.254 -999.0 -999.0 -999.0 -999.0 -999.0 14.444445 -999.0 -999.0 15.0 16.11111 -999.0 -999.0 -999.0 -999.0 -999.0 -5.0 -999.0 -999.0 -2.2222223 -1.1111112 -999.0 -999.0 -999.0 -999.0"
"2022 12 17 0 0 0 -999.0 -999.0 -999.0 -999.0 0.0 0.254 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 13.333333 16.11111 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -2.7777777 -1.6666666 -999.0 -999.0 -999.0 -999.0"
"2022 12 18 0 0 0 -999.0 0.254 -999.0 -999.0 0.0 0.0 -999.0 -999.0 -999.0 -999.0 -999.0 13.333333 -999.0 -999.0 13.888889 13.888889 -999.0 -999.0 -999.0 -999.0 -999.0 -4.4444447 -999.0 -999.0 -2.2222223 -1.6666666 -999.0 -999.0 -999.0 -999.0"
"2022 12 19 0 0 0 -999.0 0.0 -999.0 -999.0 0.0 0.254 -999.0 -999.0 -999.0 -999.0 -999.0 13.333333 -999.0 -999.0 13.333333 6.111111 -999.0 -999.0 -999.0 -999.0 -999.0 -2.2222223 -999.0 -999.0 -2.2222223 5.684342E-14 -999.0 -999.0 -999.0 -999.0"
"2022 12 20 0 0 0 -999.0 0.0 -999.0 -999.0 0.0 0.0 -999.0 -999.0 -999.0 -999.0 -999.0 12.222222 -999.0 -999.0 7.2222223 13.333333 -999.0 -999.0 -999.0 -999.0 -999.0 4.4444447 -999.0 -999.0 -1.6666666 4.4444447 -999.0 -999.0 -999.0 -999.0"
"2022 12 21 0 0 0 -999.0 0.0 -999.0 -999.0 0.0 0.0 -999.0 -999.0 -999.0 -999.0 -999.0 14.444445 -999.0 -999.0 13.333333 16.11111 -999.0 -999.0 -999.0 -999.0 -999.0 6.6666665 -999.0 -999.0 4.4444447 4.4444447 -999.0 -999.0 -999.0 -999.0"
