39.4194,-123.3425,49684,
39.3619,-123.1286,47109,
39.1466,-123.2102,49122,
39.1258,-123.0736,LYONSVALLEY,
39.1266,-123.2719,49126,
39.0067,-123.0801,85,
38.9875,-123.3486,BOONVILLE,
38.793,-123.0263,41838,
38.7817,-122.9169,HAWKEYE,
38.6294,-122.8665,43875,
38.5961,-122.6013,41312,
38.526,-122.833,103,:
38.515,-123.2447,43191,
38.4305,-122.8647,43578,
38.3858,-122.9661,46370,
